Id	CAS	SMILES	Status	Experimental value 	Predicted value 
884	N.A.	OCC3OC(OC2C(O)C(OC1OC(CN)C(O)C(O)C1(N))C(N)CC2(N))C(O)C(N)C3(O)	Training	NON-Toxic	NON-Toxic
885	N.A.	O=C2CCCCC2(NC)(c1ccccc1Cl)	Training	NON-Toxic	NON-Toxic
886	N.A.	O=C2C=C(Oc3c(OC)c1occc1c(OC)c23)C	Training	NON-Toxic	Unknown
887	N.A.	O=C(C=CC=CCCCCCCCCC)NCC(=O)NC1C(O)C(O)C(OC1(C(O)CO))Nc3ncnc2nc[nH]c23	Test	NON-Toxic	Toxic
888	N.A.	OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O)	Training	NON-Toxic	Unknown
889	N.A.	N#CC(C#N)=NNc1ccc(cc1)C2=NNC(=O)CC2C	Training	NON-Toxic	NON-Toxic
891	N.A.	O=C(N(C)C)C(c1ccccc1)(c2ccccc2)CCN4CCC(O)(c3ccc(cc3)Cl)CC4	Training	NON-Toxic	Toxic
892	N.A.	O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S	Training	NON-Toxic	Unknown
893	N.A.	O=C(NO)C(O)C(C(=O)NC(C(=O)NC)C(C)(C)C)CC(C)C	Test	NON-Toxic	NON-Toxic
894	N.A.	OC3(c1ccc(cc1)Cl)(c4ccccc4(C2=NCCN23))	Training	NON-Toxic	NON-Toxic
895	N.A.	O=C(OCC(C)(COC(=O)N)C(C)CC)N	Training	NON-Toxic	NON-Toxic
896	N.A.	c1ccc(cc1)C(c2ccc(cc2)Cl)N4CCN(Cc3cccc(c3)C)CC4	Training	NON-Toxic	Unknown
897	N.A.	O=C(OCCN(C)C)COc1ccc(cc1)Cl	Training	NON-Toxic	Unknown
898	N.A.	O=C(OC3(C(=O)C)(CCC2C4CC(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Test	NON-Toxic	Toxic
899	N.A.	O=C2NC(c1ccccc1)(C(=O)N2C)CC	Training	NON-Toxic	Unknown
900	N.A.	O=C2NC(=O)C(c1ccccc1)(C(=O)N2C)CC	Training	NON-Toxic	Toxic
901	N.A.	O=C(N(c1ccccc1C)C)C2N(C)C(C)CCC2	Training	NON-Toxic	NON-Toxic
902	N.A.	O=C(OCC(C)(COC(=O)N)CCC)N	Training	NON-Toxic	NON-Toxic
903	N.A.	Oc1ccc(OC)cc1	Test	NON-Toxic	Unknown
904	N.A.	O=C(O)COc1ccccc1(C(=O)NCC(OC)C[Hg]O)	Training	NON-Toxic	Unknown
906	N.A.	O=C1c3ccccc3(N=C(N1c2ccccc2C)C)	Training	NON-Toxic	Unknown
907	N.A.	O=C1NC(=O)C(C(=O)N1C)(CC=C)C(C=CCC)C	Training	NON-Toxic	NON-Toxic
908	N.A.	O=C(OC)c1ccccc1(O)	Training	NON-Toxic	Unknown
909	N.A.	O=C(N)CCC8C1=NC(=C(C7=NC(C)(C6NC(=C(C2=NC(=C1)C(C)(C)C2CCC(=O)N)C)C(C)(CCC(=O)NCC(OP(=O)(O)OC3C(O)C(OC3(CO))n5cnc4cc(c(cc45)C)C)C)C6(CC(=O)N))C(C)(CC(=O)N)C7CCC(=O)N)C)C8(C)(CC(=O)N)	Test	NON-Toxic	Toxic
910	N.A.	O=C1NCC(C(=O)C1(CC)CC)C	Training	NON-Toxic	NON-Toxic
912	N.A.	O=C5C=C4C(=C3C(c1ccc(cc1)N(C)C)CC2(C)(C(CCC2(O)(C#CC))C3CC4))CC5	Training	NON-Toxic	Unknown
913	N.A.	OCC1N(CCCC)CC(O)C(O)C1(O)	Training	NON-Toxic	Unknown
915	N.A.	O=C(O)C(CC(=O)N1CC2CCCCC2(C1))Cc3ccccc3	Training	NON-Toxic	Unknown
916	N.A.	O=C(O)C(C)C(OC)C(C)C5OC1(OC(C)(CC1)C2OC(CC)(CC2)C3OC(CC3(C))C4OC(O)(CO)C(C)CC4(C))CC(O)C5(C)	Test	NON-Toxic	Unknown
917	N.A.	n2c(OC)c(N=C1NCCN1)c(nc2C)Cl	Training	NON-Toxic	Unknown
919	N.A.	Oc5ccc4c1c5(OC2C(O)C=CC3C(N(CC=C)CCCC123)C4)	Training	NON-Toxic	Unknown
920	N.A.	O=C1CCC5(O)(C4N(CC=C)CCC25(c3c(OC12)c(O)ccc3C4))	Training	NON-Toxic	NON-Toxic
921	N.A.	O=C(OC2CCC3C4CCC1=CC(=O)CCC1C4(CCC23(C)))CCCCCCCCC	Training	NON-Toxic	Unknown
922	N.A.	O=C(O)c5c1[nH]c(Cc4[nH]c(Cc3[nH]c(CC2NC(C1CC(=O)NC(C(=O)O)CC(=O)O)C(CCC(=O)O)C2C)c(c3(C=C))C)c(c4CC)C)c5C	Test	NON-Toxic	Toxic
923	N.A.	O=C2OC(C)CC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC4OC(O)(CC(O)CC3OC3(C=C2))CC(O)C4(C(=O)O)	Training	NON-Toxic	Unknown
924	N.A.	OCC4OC(OC2C(O)C(N)CC(N)C2(OC1CC(CN)C(O)C(O)C1(N)))C(O)C4(OC3OC(CN)C(O)C(O)C3(N))	Training	NON-Toxic	NON-Toxic
925	N.A.	OCC4OC(OC2C(O)C(N)CC(N)C2(OC1OC(CN)C(O)C(O)C1(N)))C(O)C4(OC3OC(CN)C(O)C(O)C3(N))	Training	NON-Toxic	NON-Toxic
926	N.A.	O=C(Oc1cccc(c1)[N+](C)(C)C)N(C)C	Training	NON-Toxic	Unknown
927	N.A.	O=C(NNCCC(=O)NCc1ccccc1)c2ccncc2	Test	NON-Toxic	Toxic
928	N.A.	O=C(OCC3CN(C)C4Cc2cn(c1cccc(c12)C4(OC)(C3))C)c5cncc(c5)Br	Training	NON-Toxic	Toxic
929	N.A.	O=C(OCC(COC(=O)c1cnccc1)(COC(=O)c2cnccc2)COC(=O)c3cnccc3)c4cnccc4	Training	NON-Toxic	Toxic
930	N.A.	O=C(NCCO[N+](=O)[O-])c1cnccc1	Training	NON-Toxic	Toxic
931	N.A.	O=C(N)c1ccc[n+](c1)C5OC(COP(=O)(O)OP(=O)(O)OCC4OC(n3cnc2c(ncnc23)N)C(O)C4(O))C(O)C5(O)	Training	NON-Toxic	Toxic
932	N.A.	O=C(O)c2cccnc2(Nc1cccc(c1)C(F)(F)F)	Test	NON-Toxic	Toxic
933	N.A.	O=[N+]([O-])c2oc(C=NN1CCS(=O)(=O)CC1C)cc2	Training	NON-Toxic	NON-Toxic
934	N.A.	O=C1NCCN1c2ncc([N+](=O)[O-])s2	Training	NON-Toxic	Unknown
935	N.A.	O=C(c1ccc(cc1[N+](=O)[O-])C(F)(F)F)C2C(=O)CCCC2(=O)	Training	NON-Toxic	Toxic
936	N.A.	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2))[N+](=O)[O-]	Training	NON-Toxic	NON-Toxic
937	N.A.	O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]	Test	NON-Toxic	NON-Toxic
938	N.A.	O=C(OC3(C#C)(CCC2C4CCC1=CC(=O)CCC1C4(CCC23(C))))C	Training	NON-Toxic	Unknown
939	N.A.	O=C1CC3=C(CC1)C4CCC2(C)(C(CCC2(O)(C#C))C4(CC3))	Training	NON-Toxic	Unknown
940	N.A.	O=C1OC(c2ccc(OC)c(OC)c12)C4c3c(OC)c5OCOc5(cc3CCN4(C))	Training	NON-Toxic	Toxic
941	N.A.	O=C(N)CNC(=O)C(NC(=O)C4N(C(=O)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CSSC1)Cc2ccccc2)Cc3ccccc3)CCC(=O)N)CC(=O)N)CCC4)CCCCN	Training	NON-Toxic	Toxic
942	N.A.	O=C1OC(C(O1)COC(=O)c2c(nc(n2Cc3ccc(cc3)c5ccccc5(c4nnn[nH]4))CCC)C(O)(C)C)C	Test	NON-Toxic	Toxic
943	N.A.	O=C(O)C1=CC(=O)NC(=O)N1	Training	NON-Toxic	Unknown
944	N.A.	O(CCN(C)C)C(c1ccccc1)c2ccccc2C	Training	NON-Toxic	NON-Toxic
945	N.A.	O=[N+]([O-])c1cc2NC(CNC(C)C)CCc2(cc1CO)	Training	NON-Toxic	Unknown
946	N.A.	O=C1OCC4(C)(C(C1)CCC3C4(CCC2(C)(C3(CCC2(O)(C)))))	Training	NON-Toxic	Toxic
947	N.A.	O=C(N(C)C(C)(C)Cc1ccccc1)CN(CC(=O)N(C)C(C)(C)Cc2ccccc2)CCO	Test	NON-Toxic	Unknown
948	N.A.	OC(COc1ccccc1(OCC=C))CNC(C)C	Training	NON-Toxic	Unknown
949	N.A.	O=C(c1ccccc1)c2ccc(OC)cc2(O)	Training	NON-Toxic	NON-Toxic
950	N.A.	O=C1CCC5(O)(C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4))	Training	NON-Toxic	NON-Toxic
951	N.A.	O=C3N(c1ccccc1)N(c2ccc(O)cc2)C(=O)C3CCCC	Training	NON-Toxic	NON-Toxic
952	N.A.	Oc1nc(O)c2cn[nH]c2(n1)	Test	NON-Toxic	Toxic
953	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)cccc1C(O)(C)C2C(O)C4(C(C=3(O))N(C)C))	Training	NON-Toxic	NON-Toxic
954	N.A.	O=C(O)C=Cc1ccc(cc1)Cn2cncc2	Training	NON-Toxic	Unknown
955	N.A.	OCC4OC(OC3C(OC2OC(CO)C(OC1OC(CN)C(O)C(O)C1(N))C2(O))C(O)C(N)CC3(N))C(N)C(O)C4(O)	Training	NON-Toxic	NON-Toxic
956	N.A.	Oc1ccc2c(c1)C3(C)(CCN(CC=C(C)C)C(C2)C3(C))	Training	NON-Toxic	Unknown
958	N.A.	OCCN1CCN(CC1)CCCN4c2ccccc2Sc3ccc(cc34)Cl	Test	NON-Toxic	Unknown
959	N.A.	N=C(N)NC(=N)NCCc1ccccc1	Training	NON-Toxic	Unknown
960	N.A.	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	NON-Toxic	NON-Toxic
961	N.A.	O(c1ccccc1)CC(N(Cc2ccccc2)CCCl)C	Training	NON-Toxic	Toxic
962	N.A.	Oc1cccc(c1)N(c2ccc(cc2)C)CC3=NCCN3	Training	NON-Toxic	Unknown
963	N.A.	O=C(O)Cc1ccccc1	Test	NON-Toxic	Unknown
964	N.A.	OC(c1ccccc1)C(N)C	Training	NON-Toxic	Unknown
965	N.A.	O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NC	Training	NON-Toxic	Toxic
968	N.A.	N1CCNCC1	Training	NON-Toxic	Unknown
969	N.A.	O1c2cc(c(cc2(OC1))CCC)COCCOCCOCCCC	Training	NON-Toxic	Unknown
970	N.A.	O=C1C=CC(=CN1c2ccccc2)C	Test	NON-Toxic	Unknown
972	N.A.	OC=C	Training	NON-Toxic	Unknown
973	N.A.	O=C(O)CCc2c1Cc5[nH]c(Cc4[nH]c(Cc3[nH]c(Cc([nH]1)c2C)c(c3CC)C)c(c4C(O)C)C)c(c5CCC(=O)O)C	Training	NON-Toxic	Unknown
975	N.A.	O=C(NC(C)C)c1ccc(cc1)CNNC	Training	NON-Toxic	Unknown
976	N.A.	c1ccc3c(c1)N(c2ccccc2S3)CC(N(C)C)C	Training	NON-Toxic	Unknown
977	N.A.	OC(C)C	Test	NON-Toxic	Unknown
978	N.A.	O=Cc1c(O)c(ncc1COP(=O)(O)O)C	Training	NON-Toxic	Toxic
980	N.A.	C#CC4(O)(CCC3C5CCc2cc(OC1CCCC1)ccc2C5(CCC34(C)))	Training	NON-Toxic	NON-Toxic
981	N.A.	O=C(O)C(OCC)Cc4ccc(OCCN2c3ccccc3(Oc1ccccc12))cc4	Training	NON-Toxic	NON-Toxic
982	N.A.	O=C1C=C(c2ccccc2(N1))CC(NC(=O)c3ccc(cc3)Cl)C(=O)O	Training	NON-Toxic	NON-Toxic
983	N.A.	O=C(OC3CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC4(C(C(=O)OC)C3(OC))))c6cc(OC)c(OC)c(OC)c6	Test	NON-Toxic	Toxic
984	N.A.	O=C(NN1CCCCC1)c4nn(c2ccc(cc2Cl)Cl)c(c3ccc(cc3)Cl)c4C	Training	NON-Toxic	Toxic
986	N.A.	O=C(NCN1CCCC1)C=4C(=O)C5(O)(C(O)=C3C(=O)c2c(O)cccc2C(O)(C)C3CC5(C(C=4(O))N(C)C))	Training	NON-Toxic	Unknown
987	N.A.	O=C(O)c4c(C2=C3C=C(C(=O)C(=C3(Oc1c2(cc(c(O)c1I)I)))I)I)c(c(c(c4Cl)Cl)Cl)Cl	Training	NON-Toxic	NON-Toxic
988	N.A.	O=C(O)CC(O)CC(O)C=CC1C(NC(NC1C(C)C)N(C)S(=O)(=O)C)c2ccc(F)cc2	Training	NON-Toxic	NON-Toxic
990	N.A.	O=C(O)c1ccccc1(O)	Test	NON-Toxic	Unknown
991	N.A.	O=C1OC=CC(=C1)C5CCC6(O)(C7CCC4=CC(OC3OC(C)C(OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O))CCC4(C)C7(CCC56(C)))	Training	NON-Toxic	Unknown
992	N.A.	O=C(O)C(N)CC[Se]C	Training	NON-Toxic	Unknown
994	N.A.	O=C(O)c1ccccc1	Training	NON-Toxic	Unknown
995	N.A.	O=C(O)O	Training	NON-Toxic	Unknown
996	N.A.	O=C(O)CC	Test	NON-Toxic	Unknown
998	N.A.	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	NON-Toxic	NON-Toxic
999	N.A.	OCC2OC(OC1(OC(CO)C(O)C1(O))(CO))C(O)C(O)C2(O)	Training	NON-Toxic	Unknown
1000	N.A.	O=S(=O)(Nc1ncnc(OC)c1(OC))c2ccc(N)cc2	Training	NON-Toxic	Toxic
1001	N.A.	O=S(=O)(Nc1nccc(n1)C)c2ccc(N)cc2	Training	NON-Toxic	Toxic
1002	N.A.	O=S(=O)(Nc1ncccc1)c2ccc(N)cc2	Test	NON-Toxic	Toxic
1003	N.A.	Oc1ccc(cc1)C(O)CNC	Training	NON-Toxic	Unknown
1004	N.A.	n2c1ccccc1c(N)c3ccccc23	Training	NON-Toxic	Toxic
1005	N.A.	O=C(OCC3OC(OC(=O)c1cc(O)c(O)c(O)c1)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C3(O))c4cc(O)c(O)c(O)c4	Training	NON-Toxic	Unknown
1008	N.A.	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Training	NON-Toxic	NON-Toxic
1011	N.A.	O=C(OCCN(C)C)c1ccc(cc1)NCCCC	Test	NON-Toxic	Unknown
1012	N.A.	O=S(=O)(Nc2nc(nc(OCCO)c2(Oc1ccccc1(OC)))c3ccnc(c3)c4nn[nH]n4)c5ncc(cc5)C(C)C	Training	NON-Toxic	Toxic
1013	N.A.	OCCSCCCCCCCCCCSCCO	Training	NON-Toxic	NON-Toxic
1014	N.A.	O=C(O)C(c2ccc(C(=O)c1ccccc1)s2)C	Training	NON-Toxic	Toxic
1015	N.A.	O=C(N)c2nc(C1OC(CO)C(O)C1(O))sc2	Training	NON-Toxic	Unknown
1016	N.A.	O[n+]2nc(N)[n+](O)c1ccccc12	Test	NON-Toxic	Toxic
1017	N.A.	O=C(OC2CCC1(OC1)C(C2(OC))C3(OC3(CC=C(C)C))(C))NC(=O)CCl	Training	NON-Toxic	Toxic
1018	N.A.	OCC3OC(OC2C(O)C(OC1OC(CN)C(O)CC1(N))C(N)CC2(N))C(O)C(N)C3(O)	Training	NON-Toxic	NON-Toxic
1020	N.A.	O=C(O)c2ccccc2(NC(=O)C=Cc1ccc(OC)c(OC)c1)	Training	NON-Toxic	NON-Toxic
1021	N.A.	O=C(O)Cc2cc(c(Oc1ccc(O)c(c1)I)c(c2)I)I	Training	NON-Toxic	NON-Toxic
1022	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(O)C(O)(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Test	NON-Toxic	NON-Toxic
1023	N.A.	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	NON-Toxic	NON-Toxic
1024	N.A.	O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Training	NON-Toxic	Unknown
1025	N.A.	O=C(O)C(Cl)(Cl)Cl	Training	NON-Toxic	Unknown
1026	N.A.	Oc2cc(ccc2(Oc1ccc(cc1Cl)Cl))Cl	Training	NON-Toxic	Unknown
1027	N.A.	FC(F)(F)c1ccc3c(c1)N(c2ccccc2S3)CCCN(C)C	Test	NON-Toxic	Toxic
1028	N.A.	O=C2N(Cc1ccccc1)C4CS5CCCC5(C4(N2Cc3ccccc3))	Training	NON-Toxic	Unknown
1029	N.A.	O=S(=O)(O)c5cc(N)c6c(O)c(N=Nc1ccc(cc1C)c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)O))S(=O)(=O)O)c(c4)C)c(cc6(c5))S(=O)(=O)O	Training	NON-Toxic	NON-Toxic
1030	N.A.	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	NON-Toxic	Unknown
1031	N.A.	Oc1ccc(cc1)C(C)(C)CC(C)(C)C	Training	NON-Toxic	Unknown
1032	N.A.	O=C(N)N	Test	NON-Toxic	Unknown
1033	N.A.	O=C(O)CCC(N)C=C	Training	NON-Toxic	Unknown
1034	N.A.	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CN8CC(CC(C8)C(F)(F)C)C9))C)C	Training	NON-Toxic	Toxic
1035	N.A.	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C)CCCC(C)C)))C(=C)CC3	Training	NON-Toxic	Unknown
1036	N.A.	O=C(Nc1c(cccc1C)C)c2cc(c(cc2(O))Cl)S(=O)(=O)N	Training	NON-Toxic	Toxic
1037	N.A.	O=C(OC)C3C(O)CCC4CN2CCc1c5ccccc5([nH]c1C2CC34)	Test	NON-Toxic	Unknown
1038	N.A.	O=C(O)Cc1ccc(OCC=C)c(c1)Cl	Test	Toxic	Unknown
1039	N.A.	O=C(N(CCC)CCC)Cc2c(nc1ccc(cn12)Cl)c3ccc(cc3)Cl	Test	Toxic	Toxic
1040	N.A.	c1ccc3c(c1)Nc2ccc(cc2C3CCCN(C)C)Cl	Test	Toxic	Unknown
1041	N.A.	O=C(O)Cn3c1cc(OC)ccc1c(C(=O)c2ccc(cc2)Cl)c3C	Test	Toxic	Unknown
1042	N.A.	O=C(Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)=C3CCCCC3)C	Test	Toxic	Unknown
1043	N.A.	O=C2OC=4c1ccccc1S(=O)(=O)N(C=4(C(=O)N2c3ncccc3))C	Test	Toxic	Toxic
1044	N.A.	O=S(=O)(NC=NCCSCc1nc(N=C(N)N)sc1)c2ccc(cc2)Br	Test	Toxic	Toxic
1045	N.A.	O=C(c1cc(O)c(O)c(O)c1)c2ccc(O)c(O)c2(O)	Test	Toxic	NON-Toxic
1046	N.A.	O=C(O)Cc2nc(c1ccc(cc1)Cl)sc2	Test	Toxic	Unknown
1047	N.A.	O=C1NC(=O)N(C=C1I)C2OC(CO)C(O)C2(F)	Test	Toxic	Toxic
1048	N.A.	O=C(N3CCN(Cc1ccc2OCOc2(c1))CC3)COc4ccc(cc4)Cl	Test	Toxic	NON-Toxic
1049	N.A.	O=C(O)Cc1ccc(cc1)CC(C)C	Test	Toxic	Unknown
1050	N.A.	O=C(O)Cc2cc(ccc2(Nc1c(F)cccc1Cl))C	Test	Toxic	Toxic
1051	N.A.	NNC(c1ccccc1)C	Test	Toxic	Unknown
1052	N.A.	c1ccc3c(c1)N(c2ccccc2S3)CC4CN(C)CCC4	Test	Toxic	Toxic
1053	N.A.	O=[N+]([O-])C=C(NCc1ccc2OCOc2(c1))NCCSCc3oc(cc3)CN(C)C	Test	Toxic	Unknown
1054	N.A.	O=[N+]([O-])c1nc(n(c1)c2ccc(cc2)[N+](=O)[O-])C	Test	Toxic	Unknown
1055	N.A.	Nc1cccc3c1CN(C)CC3(c2ccccc2)	Test	Toxic	Unknown
1056	N.A.	N1CCCCC1CC(C2CCCCC2)C3CCCCC3	Test	Toxic	Unknown
1057	N.A.	O(c1ccccc1)CC(NN)C	Test	Toxic	Unknown
1058	N.A.	O=C(N)C4CCN(CCCN3c1ccccc1Sc2ccc(cc23)Cl)CC4	Test	Toxic	Unknown
1059	N.A.	O=C(N)NS(=O)(=O)c1ccc(N)cc1	Test	Toxic	Toxic
1060	N.A.	O=S(=O)(Nc1nccs1)c2ccc(N)cc2	Test	Toxic	Toxic
1061	N.A.	O=C2N(c1nc(nc(c1CC2)C)C)Cc3ccc(cc3)c5ccccc5(c4nn[nH]n4)	Test	Toxic	Toxic
1062	N.A.	Oc2c1ncccc1c(cc2Br)C	Test	Toxic	Toxic
1063	N.A.	O=C(O)CN(C(c2cccc1c2(ccc(OC)c1C(F)(F)F))=S)C	Test	Toxic	Toxic
1064	N.A.	O=C(Oc1ccc(cc1)C3(C(=O)N(C(=O)C)c2ccccc23)(c4ccc(OC(=O)C)cc4))C	Test	Toxic	NON-Toxic
1065	N.A.	O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CC4C(N)C4(C3))c5ccc(F)cc5(F)	Test	Toxic	Toxic
1066	N.A.	O=C(O)c1ccc(cc1)NC(OCC)C(=O)c2ccc(cc2)c3ccccc3	Test	Toxic	Unknown
1067	N.A.	n1cccc(c1)C(=CCN(C)C)c2ccc(cc2)Br	Test	Toxic	Toxic
1068	N.A.	O=C(c1cc(c(OCCN(CC)CC)c(c1)I)I)c2c3ccccc3(oc2CCCC)	Test	Toxic	NON-Toxic
1069	N.A.	C#CC4(O)(CCC3C5CCC2=Cc1oncc1CC2(C)C5(CCC34(C)))	Test	Toxic	Toxic
1070	N.A.	O=C3NC(=O)CN3(N=Cc1oc(cc1)c2ccc(cc2)[N+](=O)[O-])	Test	Toxic	Toxic
1071	N.A.	O=C(OC(C)(C)C)NC(c1ccccc1)C(O)C(=O)OC4C(=C5C(O)C(=O)C6(C)(C(O)CC2OCC2(OC(=O)C)C6(C(OC(=O)c3ccccc3)C(O)(C4)C5(C)C)))C	Test	Toxic	Toxic
1072	N.A.	O=S(=O)(C)CCNCc1oc(cc1)c4ccc5ncnc(Nc3ccc(OCc2cccc(F)c2)c(c3)Cl)c5(c4)	Test	Toxic	Toxic
1073	N.A.	O=C1N(N=C(N1CCOc2ccccc2)CC)CCCN4CCN(c3cccc(c3)Cl)CC4	Test	Toxic	NON-Toxic
1074	N.A.	O=S(=O)(N)c1cc(ccc1C)Nc2nccc(n2)N(c4ccc3c(nn(c3C)C)c4)C	Test	Toxic	Toxic
1075	N.A.	O=C3Nc1ccc(F)cc1C3(=Cc2[nH]c(c(C(=O)NCCN(CC)CC)c2C)C)	Test	Toxic	Toxic
1076	N.A.	O=C1C(=C(O)OC(C1)(CCc2ccccc2)CCC)C(c3cccc(c3)NS(=O)(=O)c4ncc(cc4)C(F)(F)F)CC	Test	Toxic	Toxic
1077	N.A.	O=C1N=C(N)C=CN1C2OC(CO)CC2	Test	Toxic	Toxic
1078	N.A.	[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Test	Toxic	Toxic
1079	N.A.	O=C(O)c1ccc(cc1)N3NC(NC3(=C2C=CC=CC2(=O)))=C4C=CC=CC4(=O)	Test	Toxic	Toxic
1080	N.A.	O=C(N)C1=NC=NC1(=NNN(C)C)	Test	Toxic	NON-Toxic
1081	N.A.	O=C(O)c1cccc(c1)C4=CC=CC(=NNC=2C(=O)N(NC=2C)c3ccc(c(c3)C)C)C4(=O)	Test	Toxic	NON-Toxic
1082	N.A.	O=C(NC(c1ccccc1)CCN2C4CCC2CC(n3c(nnc3C(C)C)C)C4)C5CCC(F)(F)CC5	Test	Toxic	Toxic
1083	N.A.	O=C1CCC5(O)(C4N(CCC25(c3c(OC12)c(O)ccc3C4))CC6CC6)	Test	Toxic	NON-Toxic
1084	N.A.	O=C(OC(C)(C)Cc1ccc(cc1)Cl)C(N)C	Test	Toxic	Toxic
1085	N.A.	O=C(O)c5ccc(Oc1ccc(cc1)CN4CCC2(C(=O)NC(C(=O)N2(CCCC))C(O)C3CCCCC3)CC4)cc5	Test	Toxic	Toxic
1086	N.A.	O=C([O-])C2OC(OC1C(OS(=O)(=O)[O-])C(OC(O)C1(NC(=O)C))CO)C(O)C(O)C2(O)	Test	Toxic	NON-Toxic
1087	N.A.	Fc1ccc(cc1Cl)Nc3ncnc2cnc(nc23)NC4CCN(C)CC4	Test	Toxic	Unknown
1088	N.A.	O=C2Nc6c1nc(cnc1sc6(C(=O)N2CCCCN3CC4c5c(OC)cccc5(OCC4(C3))))c7ccccc7	Test	Toxic	Toxic
1089	N.A.	N(OC)=C(N)c1ccc(cc1)c2oc(cc2)c3ccc(cc3)C(=NOC)N	Test	Toxic	Unknown
1090	N.A.	O=C5OC(OCC)C(NC(=O)C4N3C(=O)C(NC(=O)c1nccc2ccccc12)CCC(=O)N3CCC4)C5	Test	Toxic	Toxic
1091	N.A.	OCC4C=CC(n2cnc1c(nc(nc12)N)NC3CC3)C4	Test	Toxic	Unknown
1092	N.A.	O=C1Oc2ccc(cc2(N1))Cl	Test	Toxic	Unknown
1093	N.A.	OCC(NCCNC(CO)CC)CC	Test	Toxic	Unknown
1094	N.A.	O=C(O)CC2(OCCc1c3cccc(c3([nH]c12))CC)CC	Test	Toxic	Unknown
1095	N.A.	O=C(O)C(c2cccc(Oc1ccccc1)c2)C	Test	Toxic	Unknown
1096	N.A.	O=C(N)c1cc(ccc1(O))C(O)CNC(C)CCc2ccccc2	Test	Toxic	Unknown
1097	N.A.	n1c[nH]c2c1NC=NC2=S	Test	Toxic	Toxic
1098	N.A.	C1=CN(C(N1)=S)C	Test	Toxic	Unknown
1099	N.A.	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C(=O)C(=CNN2CCN(C)CC2)C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)=C(O)c5(c(O)c4C))C)C	Test	Toxic	Toxic
1100	N.A.	O=C(O)CC=2c3cc(F)ccc3(C(=Cc1ccc(cc1)S(=O)C)C=2C)	Test	Toxic	Toxic
1101	N.A.	C(#CC(C)(C)C)C=CCN(C)Cc2cccc1ccccc12	Test	Toxic	Unknown
1102	N.A.	O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCNCC3)C4CC4	Test	Toxic	Toxic
1103	N.A.	O=C(NNCc1ccccc1)c2noc(c2)C	Test	Toxic	Toxic
1104	N.A.	O=C(O)C(NN)(C)Cc1ccc(O)c(O)c1	Test	Toxic	Toxic
1105	N.A.	c1ccc(c(c1)CN3Cc2ccsc2CC3)Cl	Test	Toxic	Toxic
1106	N.A.	N#CC(c1ccc(OC)c(OC)c1)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C	Test	Toxic	Unknown
1107	N.A.	O=C(O)CCC(NC(=O)C(NC(=O)C1CN=C(C(N)C(C)CC)S1)CC(C)C)C(=O)NC(C(=O)NC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCC2)CC(=O)N)CC(=O)O)Cc3cnc[nH]3)Cc4ccccc4)C(C)CC)CCCN)C(C)CC	Test	NON-Toxic	Toxic
1108	N.A.	O=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(cc1)NCCCC	Test	NON-Toxic	Unknown
