Id	CAS	SMILES	Status	Experimental value 	Predicted value 
1150	210631-68-8	Cc1c(ccc(c1C1CCON=1)S(C)(=O)=O)C(=O)c1c[n][n](C)c1O	Training	NON-active	NON-active
1151	141112-29-0	CS(=O)(=O)c1cc(ccc1C(=O)c1c[n]oc1C1CC1)C(F)(F)F	Training	NON-active	NON-active
1152	111991-09-4	CN(C)C(=O)c1ccc[n]c1S(=O)(=O)NC(=O)Nc1[n]c(cc([n]1)OC)OC	Training	NON-active	NON-active
1153	116714-46-6	O=C(NC(=O)Nc1cc(Cl)c(cc1)OC(F)(F)C(F)OC(F)(F)F)c1c(F)cccc1F	Training	NON-active	NON-active
1154	219714-96-2	COc1[n]cc(OC)c2[n]c(NS(=O)(=O)c3c(cccc3C(F)(F)F)OCC(F)F)[n][n]21	Training	NON-active	NON-active
1155	6923-22-4	CC(=CC(=O)NC)OP(=O)(OC)OC	Training	NON-active	NON-active
1156	25606-41-1	CCCOC(=O)NCCCN(C)C	Training	NON-active	NON-active
1157	181274-15-7	CN1C(=NN(C1=O)C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)OCCC	Training	NON-active	NON-active
1158	129630-19-9	CCOC(=O)COc1cc(-c2[n][n](C)c(OC(F)F)c2Cl)c(F)cc1Cl	Training	NON-active	NON-active
1159	1698-60-8	NC1C=NN(C(=O)C=1Cl)c1ccccc1	Training	NON-active	NON-active
1160	53112-28-0	Cc1cc(C)[n]c(Nc2ccccc2)[n]1	Training	NON-active	NON-active
1161	148477-71-8	CC(C)(CC)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC21CCCCC2	Training	NON-active	NON-active
1162	283594-90-1	CC(C)(C)CC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)OC21CCCC2	Training	NON-active	NON-active
1163	98886-44-3	CC(CC)SP(=O)(OCC)N1CCSC1=O	Training	NON-active	NON-active
1164	112410-23-8	CCc1ccc(cc1)C(=O)NN(C(=O)c1cc(C)cc(C)c1)C(C)(C)C	Training	NON-active	NON-active
1165	111988-49-9	N#CN=C1SCCN1Cc1ccc(Cl)[n]c1	Training	NON-active	NON-active
1166	153719-23-4	CN1COCN(Cc2c[n]c(Cl)[s]2)C1=N[N+]([O-])=O	Training	NON-active	NON-active
1167	89-83-8	Cc1ccc(C(C)C)c(O)c1	Training	NON-active	NON-active
1168	87820-88-0	Cc1cc(C)c(C2CC(O)=C(C(=O)C2)C(CC)=NOCC)c(C)c1	Training	NON-active	NON-active
1169	112-38-9	C=CCCCCCCCCC(O)=O	Training	NON-active	NON-active
1170	116-25-6	CC1(C)C(=O)NC(=O)N1CO	Training	NON-active	NON-active
1171	127-41-3	CC1=CCCC(C)(C)C1C=CC(C)=O	Training	NON-active	NON-active
1173	3391-86-4	CCCCCC(O)C=C	Training	NON-active	NON-active
1174	24157-81-1	CC(C)c1cc2ccc(cc2cc1)C(C)C	Training	NON-active	NON-active
1175	77-48-5	CC1(C)C(=O)N(Br)C(=O)N1Br	Training	NON-active	NON-active
1176	571-58-4	Cc1ccc(C)c2ccccc12	Training	NON-active	NON-active
1177	88-41-5	CC(=O)OC1CCCCC1C(C)(C)C	Training	NON-active	NON-active
1178	142-31-4	CCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1179	142-87-0	CCCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1180	5146-66-7	CC(C)=CCCC(C)=CC#N	Training	NON-active	NON-active
1181	5333-42-6	CCCCCCCCCCC(CO)CCCCCCCC	Training	NON-active	NON-active
1182	7378-99-6	CCCCCCCCN(C)C	Training	NON-active	NON-active
1183	2687-94-7	CCCCCCCCN1CCCC1=O	Training	NON-active	NON-active
1184	141-04-8	CC(C)COC(=O)CCCCC(=O)OCC(C)C	Training	NON-active	NON-active
1185	15307-79-6	OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	Training	NON-active	NON-active
1186	375-85-9	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1187	6190-65-4	CC(C)Nc1[n]c(N)[n]c(Cl)[n]1	Training	NON-active	NON-active
1188	1007-28-9	CCNc1[n]c(N)[n]c(Cl)[n]1	Training	NON-active	NON-active
1189	962-58-3	Cc1cc([n]c([n]1)C(C)C)OP(=O)(OCC)OCC	Training	NON-active	NON-active
1190	1031-07-8	O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	Training	NON-active	NON-active
1191	101-42-8	CN(C)C(=O)Nc1ccccc1	Training	NON-active	NON-active
1192	55814-41-0	Cc1ccccc1C(=O)Nc1cc(ccc1)OC(C)C	Training	NON-active	NON-active
1193	29420-49-3	OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1194	3871-99-6	OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1195	87-18-3	CC(C)(C)c1ccc(cc1)OC(=O)c1ccccc1O	Training	NON-active	NON-active
1196	4638-48-6	Oc1ccc(Cl)cc1C(=O)Nc1ccccc1	Training	NON-active	NON-active
1197	744-45-6	O=C(Oc1ccccc1)c1cc(ccc1)C(=O)Oc1ccccc1	Training	NON-active	NON-active
1198	101-37-1	C=CCOc1[n]c([n]c([n]1)OCC=C)OCC=C	Training	NON-active	NON-active
1199	3739-38-6	OC(=O)c1cc(ccc1)Oc1ccccc1	Training	NON-active	NON-active
1200	93-89-0	CCOC(=O)c1ccccc1	Training	NON-active	NON-active
1201	97-52-9	COc1cc(ccc1N)[N+]([O-])=O	Training	NON-active	NON-active
1202	123-25-1	CCOC(=O)CCC(=O)OCC	Training	NON-active	NON-active
1203	1076-97-7	OC(=O)C1CCC(CC1)C(O)=O	Training	NON-active	NON-active
1204	1873-88-7	C[SiH](O[Si](C)(C)C)O[Si](C)(C)C	Training	NON-active	NON-active
1205	2554-06-5	C[Si]1(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1	Training	NON-active	NON-active
1206	2627-95-4	C[Si](C)(C=C)O[Si](C)(C)C=C	Training	NON-active	NON-active
1207	10094-34-5	CCCC(=O)OC(C)(C)Cc1ccccc1	Training	NON-active	NON-active
1208	633-96-5	Oc1ccc2ccccc2c1N=Nc1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1209	6259-76-3	CCCCCCOc1ccccc1C(O)=O	Training	NON-active	NON-active
1210	4376-18-5	COC(=O)c1ccccc1C(O)=O	Training	NON-active	NON-active
1211	131-70-4	CCCCOC(=O)c1ccccc1C(O)=O	Training	NON-active	NON-active
1212	105-37-3	CCC(=O)OCC	Training	NON-active	NON-active
1213	105-54-4	CCOC(=O)CCC	Training	NON-active	NON-active
1214	106-30-9	CCCCCCC(=O)OCC	Training	NON-active	NON-active
1215	39236-46-9	OCN1C(NC(=O)NCNC(=O)NC2C(=O)NC(=O)N2CO)C(=O)NC1=O	Training	NON-active	NON-active
1216	199119-58-9	COc1cc([n]c(NC(=O)NS(=O)(=O)c2[n]cccc2OCC(F)(F)F)[n]1)OC	Training	NON-active	NON-active
1217	118-93-4	CC(=O)c1ccccc1O	Training	NON-active	NON-active
1218	4437-85-8	CCC1COC(=O)O1	Training	NON-active	NON-active
1219	5437-45-6	O=C(CBr)OCc1ccccc1	Training	NON-active	NON-active
1220	163520-33-0	CCOC(=O)C1CC(ON=1)(c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1221	66575-29-9	CC1(C)CCC(O)C2(C)C1C(O)C(OC(C)=O)C1(C)OC(C)(CC(=O)C12O)C=C	Training	NON-active	NON-active
1222	136-60-7	CCCCOC(=O)c1ccccc1	Training	NON-active	NON-active
1223	2996-92-1	CO[Si](OC)(OC)c1ccccc1	Training	NON-active	NON-active
1224	77-93-0	CCOC(=O)C(O)(CC(=O)OCC)CC(=O)OCC	Training	NON-active	NON-active
1225	33228-44-3	CCCCCc1ccc(N)cc1	Training	NON-active	NON-active
1226	33228-45-4	CCCCCCc1ccc(N)cc1	Training	NON-active	NON-active
1227	107-51-7	C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	Training	NON-active	NON-active
1228	87-24-1	Cc1ccccc1C(=O)OCC	Training	NON-active	NON-active
1229	5349-51-9	CCC(C)(C)C1CCC(O)CC1	Training	NON-active	NON-active
1230	92-68-2	O=C1CCC(CC1)C1CCCCC1	Training	NON-active	NON-active
1231	2433-14-9	OC1CCC(CC1)C1CCCCC1	Training	NON-active	NON-active
1232	605-45-8	CC(C)OC(=O)c1ccccc1C(=O)OC(C)C	Training	NON-active	NON-active
1233	7080-50-4	Cc1ccc(cc1)S(=O)(=O)NCl	Training	NON-active	NON-active
1234	18172-67-3	CC1(C)C2CC1CCC2=C	Training	NON-active	NON-active
1235	120-65-0	CN(C)Cc1ccccc1O	Training	NON-active	NON-active
1236	94-91-7	CC(CN=Cc1ccccc1O)N=Cc1ccccc1O	Training	NON-active	NON-active
1237	58846-77-8	CCCCCCCCCCOC1OC(CO)C(O)C(O)C1O	Training	NON-active	NON-active
1238	99-85-4	CC1CC=C(CC=1)C(C)C	Training	NON-active	NON-active
1239	717-74-8	CC(C)c1cc(cc(c1)C(C)C)C(C)C	Training	NON-active	NON-active
1240	99-86-5	CC1CCC(=CC=1)C(C)C	Training	NON-active	NON-active
1241	120-46-7	O=C(CC(=O)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1242	14233-37-5	CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O	Training	NON-active	NON-active
1243	128-95-0	Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O	Training	NON-active	NON-active
1244	2425-77-6	CCCCCCCCC(CO)CCCCCC	Training	NON-active	NON-active
1245	58430-94-7	CC(CC(C)(C)C)CCOC(C)=O	Training	NON-active	NON-active
1246	118-47-8	OC(=O)C1CC(=O)N(N=1)c1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1247	142-18-7	CCCCCCCCCCCC(=O)OCC(O)CO	Training	NON-active	NON-active
1248	695-06-7	CCC1CCC(=O)O1	Training	NON-active	NON-active
1249	7011-83-8	CCCCCCC1(C)CCC(=O)O1	Training	NON-active	NON-active
1250	533-23-3	CCOC(=O)COc1ccc(Cl)cc1Cl	Training	NON-active	NON-active
1251	5394-36-5	CCC1(C)NC(=O)NC1=O	Training	NON-active	NON-active
1252	24602-86-6	CCCCCCCCCCCCCN1CC(C)OC(C)C1	Training	NON-active	NON-active
1253	489-01-0	COc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	Training	NON-active	NON-active
1254	93-08-3	CC(=O)c1cc2ccccc2cc1	Training	NON-active	NON-active
1255	6485-40-1	CC1=CCC(CC1=O)C(C)=C	Training	NON-active	NON-active
1256	487-06-9	COc1cc(OC)c2C=CC(=O)Oc2c1	Training	NON-active	Active
1257	13254-34-7	CC(C)CCCC(C)(C)O	Training	NON-active	NON-active
1258	6728-26-3	CCCC=CC=O	Training	NON-active	NON-active
1259	110-87-2	C1CCOC=C1	Training	NON-active	NON-active
1260	2445-77-4	CC(C)CC(=O)OCC(C)CC	Training	NON-active	NON-active
1261	N.A.	OS(=O)(=O)c1cc2ccccc2cc1	Training	NON-active	NON-active
1262	107-54-0	CC(C)CC(C)(O)C#C	Training	NON-active	NON-active
1263	3681-71-8	CCC=CCCOC(C)=O	Training	NON-active	NON-active
1264	20780-48-7	CCC(C)(CCCC(C)C)OC(C)=O	Training	NON-active	NON-active
1265	21662-09-9	CCCCCC=CCCC=O	Training	NON-active	NON-active
1266	4940-11-8	CCC1OC=CC(=O)C=1O	Training	NON-active	NON-active
1267	123-00-2	NCCCN1CCOCC1	Training	NON-active	NON-active
1268	139-88-8	CC(C)CC(CCC(CCCC)CC)OS(O)(=O)=O	Training	NON-active	NON-active
1269	21145-77-7	Cc1cc2c(cc1C(C)=O)C(C)(C)CC(C)C2(C)C	Training	NON-active	NON-active
1270	141-22-0	CCCCCCC(O)CC=CCCCCCCCC(O)=O	Training	NON-active	NON-active
1271	540-18-1	CCCC(=O)OCCCCC	Training	NON-active	NON-active
1272	147-81-9	OCC(O)C(O)C(O)C=O	Training	NON-active	NON-active
1273	137-66-6	CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O	Training	NON-active	NON-active
1274	15310-01-7	O=C(Nc1ccccc1)c1ccccc1I	Training	NON-active	NON-active
1275	93-92-5	CC(=O)OC(C)c1ccccc1	Training	NON-active	NON-active
1276	827-21-4	Cc1cc(C)c(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1277	N.A.	Cc1cc(c(C)cc1)S(O)(=O)=O	Training	NON-active	NON-active
1278	1008-72-6	OS(=O)(=O)c1ccccc1C=O	Training	NON-active	NON-active
1279	6359-90-6	CC1=NN(c2cc(ccc2Cl)S(O)(=O)=O)C(=O)C1N=Nc1ccccc1	Training	NON-active	NON-active
1280	4707-47-5	Cc1c(O)c(C(=O)OC)c(C)cc1O	Training	NON-active	NON-active
1281	611-20-1	N#Cc1ccccc1O	Training	NON-active	NON-active
1282	103-41-3	O=C(C=Cc1ccccc1)OCc1ccccc1	Training	NON-active	NON-active
1283	N.A.	CC1(C)C2CC(OC(C)=O)C1(C)CC2	Training	NON-active	NON-active
1284	35256-85-0	CC(C)(C)C(=O)N(Cc1ccccc1)C(C)C	Training	NON-active	NON-active
1285	1320-07-6	Cc1cc(C)c(cc1)N=Nc1c(O)c(ccc1O)N=Nc1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1286	5850-86-2	Cc1cc(ccc1N=Nc1c2ccccc2ccc1O)S(O)(=O)=O	Training	NON-active	NON-active
1287	6625-46-3	CC(=O)Nc1cc(cc2cc(c(N=Nc3ccccc3OC)c(O)c21)S(O)(=O)=O)S(O)(=O)=O	Training	NON-active	NON-active
1288	6359-98-4	CC1=NN(c2cc(Cl)c(cc2Cl)S(O)(=O)=O)C(=O)C1N=Nc1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1289	8004-92-0	OS(=O)(=O)c1cc(cc2ccc([n]c21)C1C(=O)c2ccccc2C1=O)S(O)(=O)=O	Training	NON-active	NON-active
1290	2610-11-9	Oc1c(N=Nc2ccc(cc2)N=Nc2ccc(cc2)S(O)(=O)=O)c(cc2cc(ccc12)NC(=O)c1ccccc1)S(O)(=O)=O	Training	NON-active	NON-active
1291	2870-32-8	CCOc1ccc(cc1)N=Nc1cc(c(cc1)C=Cc1ccc(cc1S(O)(=O)=O)N=Nc1ccc(cc1)OCC)S(O)(=O)=O	Training	NON-active	NON-active
1292	106-23-0	CC(CCC=C(C)C)CC=O	Training	NON-active	NON-active
1293	99607-70-2	CCCCCC(C)OC(=O)COc1ccc(Cl)c2ccc[n]c12	Training	NON-active	NON-active
1294	116-02-9	CC1CC(O)CC(C)(C)C1	Training	NON-active	NON-active
1295	14765-30-1	CC(CC)C1CCCCC1=O	Training	NON-active	NON-active
1296	109-43-3	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	Training	NON-active	NON-active
1297	762-04-9	CCOP(O)OCC	Training	NON-active	NON-active
1298	151-05-3	CC(=O)OC(C)(C)Cc1ccccc1	Training	NON-active	NON-active
1299	4712-55-4	O=P(Oc1ccccc1)Oc1ccccc1	Training	NON-active	NON-active
1300	101-81-5	C(c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1301	1559-35-9	CCCCC(COCCO)CC	Training	NON-active	NON-active
1302	106-68-3	CCCCCC(=O)CC	Training	NON-active	NON-active
1303	139-87-7	CCN(CCO)CCO	Training	NON-active	NON-active
1304	122-51-0	CCOC(OCC)OCC	Training	NON-active	NON-active
1305	78-07-9	CC[Si](OCC)(OCC)OCC	Training	NON-active	NON-active
1306	1632-73-1	CC1(C)C(O)C2(C)CC1CC2	Training	NON-active	NON-active
1307	101463-69-8	O=C(Nc1ccc(cc1F)Oc1ccc(cc1Cl)C(F)(F)F)NC(=O)c1c(F)cccc1F	Training	NON-active	NON-active
1308	589-68-4	CCCCCCCCCCCCCC(=O)OCC(O)CO	Training	NON-active	NON-active
1309	97-78-9	CCCCCCCCCCCC(=O)N(C)CC(O)=O	Training	NON-active	NON-active
1310	5870-93-9	CCCCCCCOC(=O)CCC	Training	NON-active	NON-active
1311	95-13-6	C1C=Cc2ccccc21	Training	NON-active	NON-active
1312	106-27-4	CCCC(=O)OCCC(C)C	Training	NON-active	NON-active
1313	124-76-5	CC1(C)C2CC(O)C1(C)CC2	Training	NON-active	NON-active
1314	2756-56-1	CC1(C)C2CC(OC(=O)CC)C1(C)CC2	Training	NON-active	NON-active
1315	499-75-2	Cc1ccc(cc1O)C(C)C	Training	NON-active	NON-active
1316	23089-26-1	CC(C)=CCCC(C)(O)C1CC=C(C)CC1	Training	NON-active	NON-active
1317	110235-47-7	Cc1cc(C#CC)[n]c(Nc2ccccc2)[n]1	Training	NON-active	NON-active
1318	877-24-7	OC(=O)c1ccccc1C(O)=O	Training	NON-active	NON-active
1319	1541-81-7	CCCCCCCCCCCCN1CCOCC1	Training	NON-active	NON-active
1320	109-46-6	CCCCNC(=S)NCCCC	Training	NON-active	NON-active
1321	4107-98-6	CC(C)N(C(C)C)c1ccccc1	Training	NON-active	NON-active
1322	2605-79-0	CCCCCCCCCC[N+](C)(C)[O-]	Training	NON-active	NON-active
1323	534-13-4	CNC(=S)NC	Training	NON-active	NON-active
1324	N.A.	CCCCOC(=O)C(C)O	Training	NON-active	NON-active
1325	1907-65-9	Cc1ccc(cc1)S(=O)(=O)NCCCC	Training	NON-active	NON-active
1326	4455-26-9	CN(CCCCCCCC)CCCCCCCC	Training	NON-active	NON-active
1327	103-65-1	CCCc1ccccc1	Training	NON-active	NON-active
1328	107-75-5	CC(CC=O)CCCC(C)(C)O	Training	NON-active	NON-active
1329	29836-26-8	CCCCCCCCOC1OC(CO)C(O)C(O)C1O	Training	NON-active	NON-active
1330	110-25-8	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O	Training	NON-active	NON-active
1331	2934-05-6	CC(C)c1cc(ccc1O)C(C)C	Training	NON-active	NON-active
1332	94-71-3	CCOc1ccccc1O	Training	NON-active	NON-active
1333	99-89-8	CC(C)c1ccc(O)cc1	Training	NON-active	NON-active
1334	104-45-0	CCCc1ccc(cc1)OC	Training	NON-active	NON-active
1335	2110-18-1	C(CCc1cccc[n]1)c1ccccc1	Training	NON-active	NON-active
1336	1112-39-6	C[Si](C)(OC)OC	Training	NON-active	NON-active
1337	682-01-9	CCCO[Si](OCCC)(OCCC)OCCC	Training	NON-active	NON-active
1338	3811-73-2	[O-][n+]1ccccc1S	Training	NON-active	NON-active
1339	130-14-3	OS(=O)(=O)c1cccc2ccccc21	Training	NON-active	NON-active
1340	14351-66-7	CC(C)C1CCC2C(C=1)=CCC1C(C)(CCCC21C)C(O)=O	Training	NON-active	NON-active
1341	1120-01-0	CCCCCCCCCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1342	512-42-5	COS(O)(=O)=O	Training	NON-active	NON-active
1343	93-56-1	OCC(O)c1ccccc1	Training	NON-active	NON-active
1344	126-14-7	CC(=O)OC1C(OC(C)=O)C(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)OC(COC(C)=O)C1OC(C)=O	Training	NON-active	NON-active
1345	59-40-5	Nc1ccc(cc1)S(=O)(=O)Nc1c[n]c2ccccc2[n]1	Training	NON-active	NON-active
1346	5138-18-1	OC(=O)C(CC(O)=O)S(O)(=O)=O	Training	NON-active	NON-active
1347	4065-45-6	COc1cc(O)c(cc1S(O)(=O)=O)C(=O)c1ccccc1	Training	NON-active	NON-active
1348	2031-67-6	C[Si](OCC)(OCC)OCC	Training	NON-active	NON-active
1349	2761-24-2	CCCCC[Si](OCC)(OCC)OCC	Training	NON-active	NON-active
1350	1067-25-0	CCC[Si](OC)(OC)OC	Training	NON-active	NON-active
1351	55934-93-5	CC(COC(O)CC)OC(CC)OCCCC	Training	NON-active	NON-active
1352	64-10-8	NC(=O)Nc1ccccc1	Training	NON-active	NON-active
1353	2528-16-7	OC(=O)c1ccccc1C(=O)OCc1ccccc1	Training	NON-active	NON-active
1354	112-14-1	CCCCCCCCOC(C)=O	Training	NON-active	NON-active
1355	112529-15-4	CCc1c[n]c(CCOc2ccc(CC3SC(=O)NC3=O)cc2)cc1	Training	NON-active	NON-active
1356	6610-29-3	CNC(=S)NN	Training	NON-active	NON-active
1357	88-69-7	CC(C)c1ccccc1O	Training	NON-active	NON-active
1358	98-53-3	CC(C)(C)C1CCC(=O)CC1	Training	NON-active	NON-active
1359	451-40-1	O=C(Cc1ccccc1)c1ccccc1	Training	NON-active	NON-active
1360	51-05-8	CCN(CCOC(=O)c1ccc(N)cc1)CC	Training	NON-active	NON-active
1361	56375-79-2	C[N+](CCCC)(CCCC)CCCC	Training	NON-active	NON-active
1362	23779-32-0	CCO[Si](CCCNC(N)=O)(OCC)OCC	Training	NON-active	NON-active
1363	13171-00-1	CC(C)(C)c1cc2c(CCC2(C)C)c(c1)C(C)=O	Training	NON-active	NON-active
1364	15046-75-0	Cc1ccccc1S(O)(=O)=O	Training	NON-active	NON-active
1365	3855-32-1	CN(CCCN(C)C)CCCN(C)C	Training	NON-active	NON-active
1366	5700-49-2	NCCN	Training	NON-active	NON-active
1367	618-45-1	CC(C)c1cccc(O)c1	Training	NON-active	NON-active
1368	647-42-7	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1369	71526-07-3	O=C(C(Cl)Cl)N1CCOC21CCCCC2	Training	NON-active	NON-active
1370	77-89-4	CC(=O)OC(CC(=O)OCC)(CC(=O)OCC)C(=O)OCC	Training	NON-active	NON-active
1371	96-70-8	CCc1cc(c(O)cc1)C(C)(C)C	Training	NON-active	NON-active
1372	15619-48-4	C(c1ccccc1)[n+]1cccc2ccccc12	Training	NON-active	NON-active
1373	3033-77-0	C[N+](C)(C)CC1CO1	Training	NON-active	NON-active
1374	3734-67-6	CC(=O)Nc1cc(cc2cc(c(N=Nc3ccccc3)c(O)c21)S(O)(=O)=O)S(O)(=O)=O	Training	NON-active	NON-active
1375	5877-42-9	CCCCC(CC)C(O)C#C	Training	NON-active	NON-active
1376	67786-14-5	Nc1ccc2cc(cc(O)c2c1N=Nc1ccccc1C(F)(F)F)S(O)(=O)=O	Training	NON-active	NON-active
1377	68555-86-2	Cc1cc(N=Nc2ccc(cc2)OC)c(cc1N=Nc1ccc(cc1)S(O)(=O)=O)OC	Training	NON-active	NON-active
1378	929-59-9	NCCOCCOCCN	Training	NON-active	NON-active
1379	1189-08-8	CC(=C)C(=O)OCCC(C)OC(=O)C(C)=C	Training	NON-active	NON-active
1380	2917-73-9	CCCCOC(=O)CCCCCCCC(=O)OCCCC	Training	NON-active	NON-active
1381	3913-02-8	CCCCC(CO)CCCCCC	Training	NON-active	NON-active
1382	5536-61-8	CC(=C)C(O)=O	Training	NON-active	NON-active
1383	585-34-2	CC(C)(C)c1cccc(O)c1	Training	NON-active	NON-active
1384	692-86-4	CCOC(=O)CCCCCCCCC=C	Training	NON-active	NON-active
1385	80-27-3	CC1CCC(CC=1)C(C)(C)OC(=O)CC	Training	NON-active	NON-active
1386	2694-54-4	C=CCOC(=O)c1ccc(cc1C(=O)OCC=C)C(=O)OCC=C	Training	NON-active	NON-active
1387	7681-76-7	C[n]1c(COC(N)=O)[n]cc1[N+]([O-])=O	Training	NON-active	NON-active
1388	17465-86-0	OC1C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(OC9OC(CO)C(OC(OC2CO)C1O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O	Training	NON-active	NON-active
1389	1120-04-3	CCCCCCCCCCCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1390	16587-71-6	CCC(C)(C)C1CCC(=O)CC1	Training	NON-active	NON-active
1391	98-06-6	CC(C)(C)c1ccccc1	Training	NON-active	NON-active
1392	79-16-3	CNC(C)=O	Training	NON-active	NON-active
1393	22047-49-0	CCCCC(COC(=O)CCCCCCCCCCCCCCCCC)CC	Training	NON-active	NON-active
1394	94-46-2	CC(C)CCOC(=O)c1ccccc1	Training	NON-active	NON-active
1395	220860-50-4	CCOc1ccc2NC=C(C(=O)c2[n]1)C(=O)NCc1ccccc1	Training	NON-active	NON-active
1396	N.A.	CC(C)(O)c1coc(c1)S(=O)(=O)NC(=O)Nc1c(cccc1C(C)C)C(C)C	Training	NON-active	NON-active
1397	127308-82-1	C1Oc2cc(CCN3CC(CCC3)OC(c3ccccc3)c3ccccc3)ccc2O1	Training	NON-active	NON-active
1398	124378-77-4	CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)Cc1cccc2occc21	Training	NON-active	NON-active
1399	149062-75-9	Clc1cc2N=C3CCCCCN3Cc2c(Cl)c1	Training	NON-active	NON-active
1400	177785-47-6	CC(CC)C(C(O)=O)N1Sc2ccccc2C1=O	Training	NON-active	Active
1401	207736-05-8	CC(C)(C)c1cc(CO)c(C)cc1SC1C(=O)OC(CC=1O)(CCc1ccc(N)cc1)C(C)C	Training	NON-active	NON-active
1402	349495-42-7	Cc1[n][n](CC)c2c1N=C(CNC2=O)c1ccc(O)cc1	Training	NON-active	NON-active
1403	171866-31-2	Oc1cc2OCC(C(O)c2cc1)N1CCC(O)(CC1)c1ccc(F)cc1	Training	NON-active	NON-active
1404	N.A.	OC(=O)CCN(C1(CCCC1)C(=O)NO)S(=O)(=O)c1ccc(cc1)Oc1ccc(F)cc1	Training	NON-active	NON-active
1405	230954-09-3	ONC(=O)C1(CCOCC1)NS(=O)(=O)c1ccc(cc1)Oc1ccc(F)cc1	Training	NON-active	NON-active
1406	N.A.	CC(O)c1[n]c(cc[n]1)N1C(C)CN(CC1C)c1[n]c(C)[n]c(C)[n]1	Training	NON-active	NON-active
1407	104795-68-8	COc1cc2c(OC(C)C)c([s]c2cc1)C(=O)Nc1[nH][n][n][n]1	Training	NON-active	NON-active
1408	253450-09-8	O=C1Nc2ccc(cc2O1)S(=O)CCN1CCC(Cc2ccc(F)cc2)CC1	Training	NON-active	NON-active
1409	249296-43-3	Cc1[n]cc[n]1-c1ccc(cc1)Sc1cc(ccc1)C1(CCOCC1)C(N)=O	Training	NON-active	NON-active
1410	113734-18-2	CC(Cc1ccc(cc1)OCC(O)=O)NCC(O)c1c[s]c([n]1)C(F)(F)F	Training	NON-active	NON-active
1411	194098-25-4	CNCc1ccc(cc1)NC(=O)c1c[nH]c2CCCC(=O)c21	Training	NON-active	NON-active
1412	214535-77-0	CC(C)(O)c1ccc(CNC(=O)c2ccc[n]c2Oc2ccc(F)cc2)cc1	Training	NON-active	NON-active
1413	261947-38-0	CC(=O)N(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C1CC(CC)N(C(=O)OC(C)C)c2ccc(cc21)C(F)(F)F	Training	NON-active	NON-active
1414	353280-07-6	CC(C)(O)c1ccc(CNC(=O)c2ccc[n]c2Oc2cc3[n]o[n]c3cc2)cc1	Training	NON-active	NON-active
1415	445295-04-5	CC(Oc1ccc(CNC(=O)c2ccc[n]c2Oc2cc3OCOc3cc2)c(F)c1)C(O)=O	Training	NON-active	NON-active
1416	478149-53-0	O=C(NC1CN2CCC1CC2)c1cc2ccoc2c[n]1	Training	NON-active	NON-active
1417	527680-56-4	O=C(NC1CN2CCC1CC2)c1ccc2OCCOc2c1	Training	NON-active	NON-active
